wellName,datasetName,DEPTH,GR,NPHI,RHOB,RT
BEKOK DEEP-1RDR1 ST1,EDIT,1277.112,95.81999969,0.310099989,2.2973001,2.880000114
BEKOK DEEP-1RDR1 ST1,EDIT,1277.2644,96.47000122,0.305999994,2.280400038,3.200000048
BEKOK DEEP-1RDR1 ST1,EDIT,1277.4168,93.33999634,0.30250001,2.282099962,3.519999981
BEKOK DEEP-1RDR1 ST1,EDIT,1277.5692,85.22000122,0.293599993,2.250299931,4.130000114
BEKOK DEEP-1RDR1 ST1,EDIT,1277.7216,74.75,0.277099997,2.237099886,4.869999886
BEKOK DEEP-1RDR1 ST1,EDIT,1277.874,85.91999817,0.271400005,2.215699911,5.349999905
BEKOK DEEP-1RDR1 ST1,EDIT,1278.0264,73.08000183,0.269300014,2.17869997,6.059999943
BEKOK DEEP-1RDR1 ST1,EDIT,1278.1788,76.52999878,0.263799995,2.139400005,6.730000019
BEKOK DEEP-1RDR1 ST1,EDIT,1278.3312,70.22000122,0.263399988,2.104300022,7.449999809
BEKOK DEEP-1RDR1 ST1,EDIT,1278.4836,61.56000137,0.252099991,2.106699944,7.269999981
BEKOK DEEP-1RDR1 ST1,EDIT,1278.636,71.11000061,0.244399995,2.164599895,7.039999962
BEKOK DEEP-1RDR1 ST1,EDIT,1278.7884,67.88999939,0.254299998,2.198899984,6.840000153
BEKOK DEEP-1RDR1 ST1,EDIT,1278.9408,67.23999786,0.256700009,2.237799883,7.110000134
BEKOK DEEP-1RDR1 ST1,EDIT,1279.0932,71.31999969,0.254999995,2.233599901,6.96999979
BEKOK DEEP-1RDR1 ST1,EDIT,1279.2456,79.48999786,0.271800011,2.196500063,7.309999943
BEKOK DEEP-1RDR1 ST1,EDIT,1279.398,90.29000092,0.258399993,2.164200068,6.820000172
BEKOK DEEP-1RDR1 ST1,EDIT,1279.5504,89.76999664,0.261400014,2.210400105,5.639999866
BEKOK DEEP-1RDR1 ST1,EDIT,1279.7028,80.38999939,0.268000007,2.264899969,5.090000153
BEKOK DEEP-1RDR1 ST1,EDIT,1279.8552,80.87999725,0.272399992,2.282399893,4.75
BEKOK DEEP-1RDR1 ST1,EDIT,1280.0076,87.20999908,0.269600004,2.269000053,4.630000114
BEKOK DEEP-1RDR1 ST1,EDIT,1280.16,102.6100006,0.271600008,2.271399975,4.599999905
BEKOK DEEP-1RDR1 ST1,EDIT,1280.3124,81.75,0.276800007,2.282599926,4.510000229
BEKOK DEEP-1RDR1 ST1,EDIT,1280.4648,92.97000122,0.281800002,2.278599977,4.369999886
BEKOK DEEP-1RDR1 ST1,EDIT,1280.6172,102.5100021,0.267199993,2.257499933,4.289999962
BEKOK DEEP-1RDR1 ST1,EDIT,1280.7696,102.8000031,0.282299995,2.26760006,4.260000229
BEKOK DEEP-1RDR1 ST1,EDIT,1280.922,101.5699997,0.29429999,2.263299942,4.230000019
BEKOK DEEP-1RDR1 ST1,EDIT,1281.0744,95.15000153,0.28490001,2.271399975,4.230000019
BEKOK DEEP-1RDR1 ST1,EDIT,1281.2268,84.75,0.276600003,2.291500092,4.25
BEKOK DEEP-1RDR1 ST1,EDIT,1281.3792,85.47000122,0.269800007,2.274300098,4.289999962
BEKOK DEEP-1RDR1 ST1,EDIT,1281.5316,86.84999847,0.265199989,2.284399986,4.389999866
BEKOK DEEP-1RDR1 ST1,EDIT,1281.684,94.94000244,0.255800009,2.28489995,4.380000114
BEKOK DEEP-1RDR1 ST1,EDIT,1281.8364,94.65000153,0.266499996,2.273000002,4.349999905
BEKOK DEEP-1RDR1 ST1,EDIT,1281.9888,85.62000275,0.262499988,2.272599936,4.349999905
BEKOK DEEP-1RDR1 ST1,EDIT,1282.1412,89.01000214,0.254500002,2.288700104,4.409999847
BEKOK DEEP-1RDR1 ST1,EDIT,1282.2936,91.81999969,0.257699996,2.278800011,4.369999886
BEKOK DEEP-1RDR1 ST1,EDIT,1282.446,93.44999695,0.258700013,2.279599905,4.389999866
BEKOK DEEP-1RDR1 ST1,EDIT,1282.5984,99.01999664,0.257499993,2.262500048,4.420000076
BEKOK DEEP-1RDR1 ST1,EDIT,1282.7508,94.98000336,0.265300006,2.277299881,4.239999771
BEKOK DEEP-1RDR1 ST1,EDIT,1282.9032,82.73000336,0.2597,2.289900064,4.210000038
BEKOK DEEP-1RDR1 ST1,EDIT,1283.0556,91.86000061,0.272199988,2.276400089,4.349999905
BEKOK DEEP-1RDR1 ST1,EDIT,1283.208,87.69999695,0.26730001,2.25,4.489999771
BEKOK DEEP-1RDR1 ST1,EDIT,1283.3604,91.70999908,0.266099989,2.243400097,4.71999979
BEKOK DEEP-1RDR1 ST1,EDIT,1283.5128,87.12000275,0.261299998,2.237600088,4.849999905
BEKOK DEEP-1RDR1 ST1,EDIT,1283.6652,84.37000275,0.263799995,2.232199907,5.050000191
BEKOK DEEP-1RDR1 ST1,EDIT,1283.8176,76.44999695,0.266799986,2.204099894,5.46999979
BEKOK DEEP-1RDR1 ST1,EDIT,1283.97,71.25,0.256399989,2.178800106,5.849999905
BEKOK DEEP-1RDR1 ST1,EDIT,1284.1224,75.87000275,0.248899996,2.186700106,5.849999905
BEKOK DEEP-1RDR1 ST1,EDIT,1284.2748,76.29000092,0.260500014,2.185600042,5.949999809
BEKOK DEEP-1RDR1 ST1,EDIT,1284.4272,78.51000214,0.280499995,2.192300081,6.190000057
BEKOK DEEP-1RDR1 ST1,EDIT,1284.5796,80.23000336,0.273699999,2.181699991,6.739999771
BEKOK DEEP-1RDR1 ST1,EDIT,1284.732,76.20999908,0.258700013,2.160300016,7.239999771
BEKOK DEEP-1RDR1 ST1,EDIT,1284.8844,84.76000214,0.254500002,2.178900003,7.210000038
BEKOK DEEP-1RDR1 ST1,EDIT,1285.0368,79.86000061,0.262699991,2.16230011,8.090000153
BEKOK DEEP-1RDR1 ST1,EDIT,1285.1892,73.51999664,0.260899991,2.109600067,9.010000229
BEKOK DEEP-1RDR1 ST1,EDIT,1285.3416,65.15000153,0.264999986,2.089299917,8.829999924
BEKOK DEEP-1RDR1 ST1,EDIT,1285.494,75.66000366,0.281899989,2.121599913,8.479999542
BEKOK DEEP-1RDR1 ST1,EDIT,1285.6464,86.55999756,0.286599994,2.169800043,8.06000042
BEKOK DEEP-1RDR1 ST1,EDIT,1285.7988,79.25,0.289099991,2.196099997,8.029999733
BEKOK DEEP-1RDR1 ST1,EDIT,1285.9512,81.02999878,0.276199996,2.191299915,7.929999828
BEKOK DEEP-1RDR1 ST1,EDIT,1286.1036,86.38999939,0.282400012,2.169199944,8.279999733
BEKOK DEEP-1RDR1 ST1,EDIT,1286.256,70.88999939,0.292600006,2.127099991,8.989999771
BEKOK DEEP-1RDR1 ST1,EDIT,1286.4084,77.31999969,0.285899997,2.107500076,9.550000191
BEKOK DEEP-1RDR1 ST1,EDIT,1286.5608,82.41000366,0.274199992,2.101300001,9.449999809
BEKOK DEEP-1RDR1 ST1,EDIT,1286.7132,79.16000366,0.266900003,2.117899895,9.260000229
BEKOK DEEP-1RDR1 ST1,EDIT,1286.8656,73.08999634,0.265399992,2.131099939,9.550000191
BEKOK DEEP-1RDR1 ST1,EDIT,1287.018,64.06999969,0.273499995,2.088999987,10.05000019
BEKOK DEEP-1RDR1 ST1,EDIT,1287.1704,68.20999908,0.280699998,2.062799931,10.22999954
BEKOK DEEP-1RDR1 ST1,EDIT,1287.3228,73.84999847,0.287299991,2.076100111,10.02999973
BEKOK DEEP-1RDR1 ST1,EDIT,1287.4752,72.02999878,0.271299988,2.111500025,9.569999695
BEKOK DEEP-1RDR1 ST1,EDIT,1287.6276,69.08999634,0.269199997,2.142699957,9.25
BEKOK DEEP-1RDR1 ST1,EDIT,1287.78,72.72000122,0.261799991,2.144299984,9.899999619
BEKOK DEEP-1RDR1 ST1,EDIT,1287.9324,73.43000031,0.263900012,2.109600067,10.77999973
BEKOK DEEP-1RDR1 ST1,EDIT,1288.0848,75.41000366,0.254299998,2.089999914,11.10000038
BEKOK DEEP-1RDR1 ST1,EDIT,1288.2372,79.55999756,0.267199993,2.096699953,11
BEKOK DEEP-1RDR1 ST1,EDIT,1288.3896,75.84999847,0.263200015,2.097199917,11.27999973
BEKOK DEEP-1RDR1 ST1,EDIT,1288.542,73.98999786,0.261599988,2.087300062,11.44999981
BEKOK DEEP-1RDR1 ST1,EDIT,1288.6944,71.48000336,0.271899998,2.097199917,11.44999981
BEKOK DEEP-1RDR1 ST1,EDIT,1288.8468,68.84999847,0.257299989,2.112699986,11.69999981
BEKOK DEEP-1RDR1 ST1,EDIT,1288.9992,66.15000153,0.267399997,2.090800047,12.07999992
BEKOK DEEP-1RDR1 ST1,EDIT,1289.1516,67.51999664,0.262300014,2.076100111,11.59000015
BEKOK DEEP-1RDR1 ST1,EDIT,1289.304,71.41000366,0.26030001,2.079699993,11.27999973
BEKOK DEEP-1RDR1 ST1,EDIT,1289.4564,63.95000076,0.268599987,2.092799902,11.09000015
BEKOK DEEP-1RDR1 ST1,EDIT,1289.6088,64.65000153,0.282000005,2.119899988,10.86999989
BEKOK DEEP-1RDR1 ST1,EDIT,1289.7612,68.76000214,0.288899988,2.119400024,11.56000042
BEKOK DEEP-1RDR1 ST1,EDIT,1289.9136,67.34999847,0.294099987,2.081799984,12.26000023
BEKOK DEEP-1RDR1 ST1,EDIT,1290.066,67.93000031,0.278600007,2.052000046,11.89000034
BEKOK DEEP-1RDR1 ST1,EDIT,1290.2184,70.38999939,0.282700002,2.068900108,11
BEKOK DEEP-1RDR1 ST1,EDIT,1290.3708,75.11000061,0.293599993,2.120699883,10.11999989
BEKOK DEEP-1RDR1 ST1,EDIT,1290.5232,74.69000244,0.278200001,2.147399902,10.14999962
BEKOK DEEP-1RDR1 ST1,EDIT,1290.6756,72.68000031,0.263999999,2.137700081,10.21000004
BEKOK DEEP-1RDR1 ST1,EDIT,1290.828,70.88999939,0.269899994,2.140799999,9.539999962
BEKOK DEEP-1RDR1 ST1,EDIT,1290.9804,77.25,0.277399987,2.152699947,9.319999695
BEKOK DEEP-1RDR1 ST1,EDIT,1291.1328,74.56999969,0.263300002,2.144099951,9.699999809
BEKOK DEEP-1RDR1 ST1,EDIT,1291.2852,74.37999725,0.260399997,2.147099972,10.39999962
BEKOK DEEP-1RDR1 ST1,EDIT,1291.4376,73.52999878,0.277200013,2.117199898,11.03999996
BEKOK DEEP-1RDR1 ST1,EDIT,1291.59,73.62999725,0.275099993,2.102799892,11.56000042
BEKOK DEEP-1RDR1 ST1,EDIT,1291.7424,68.81999969,0.26789999,2.097199917,11.30000019
BEKOK DEEP-1RDR1 ST1,EDIT,1291.8948,66.62000275,0.26789999,2.080699921,11.40999985
BEKOK DEEP-1RDR1 ST1,EDIT,1292.0472,72.58999634,0.280200005,2.086299896,11.89999962
BEKOK DEEP-1RDR1 ST1,EDIT,1292.1996,69.11000061,0.28670001,2.072000027,12.27999973
BEKOK DEEP-1RDR1 ST1,EDIT,1292.352,62.79999924,0.264699996,2.091099977,12.72000027
BEKOK DEEP-1RDR1 ST1,EDIT,1292.5044,59.79000092,0.266600013,2.066600084,13.80000019
BEKOK DEEP-1RDR1 ST1,EDIT,1292.6568,56.45999908,0.278400004,2.031699896,14.59000015
BEKOK DEEP-1RDR1 ST1,EDIT,1292.8092,67.08999634,0.269800007,2.028800011,14.56000042
BEKOK DEEP-1RDR1 ST1,EDIT,1292.9616,61.88999939,0.269600004,2.018100023,14.35000038
BEKOK DEEP-1RDR1 ST1,EDIT,1293.114,62.47999954,0.270700008,2.02850008,14.18000031
BEKOK DEEP-1RDR1 ST1,EDIT,1293.2664,62.08000183,0.265700012,2.048799992,13.80000019
BEKOK DEEP-1RDR1 ST1,EDIT,1293.4188,78.16999817,0.273799986,2.103899956,13.43999958
BEKOK DEEP-1RDR1 ST1,EDIT,1293.5712,69.08000183,0.29339999,2.124799967,13.96000004
BEKOK DEEP-1RDR1 ST1,EDIT,1293.7236,63.81000137,0.301699996,2.133899927,14.88000011
BEKOK DEEP-1RDR1 ST1,EDIT,1293.876,63.70000076,0.285899997,2.095900059,14.81999969
BEKOK DEEP-1RDR1 ST1,EDIT,1294.0284,64.91000366,0.28459999,2.058399916,14.43000031
BEKOK DEEP-1RDR1 ST1,EDIT,1294.1808,69.48000336,0.289499998,2.0546,13.64999962
BEKOK DEEP-1RDR1 ST1,EDIT,1294.3332,66.23999786,0.29429999,2.070800066,12.55000019
BEKOK DEEP-1RDR1 ST1,EDIT,1294.4856,69.83000183,0.281599998,2.06430006,11.72999954
BEKOK DEEP-1RDR1 ST1,EDIT,1294.638,75.66999817,0.289499998,2.094000101,11.34000015
BEKOK DEEP-1RDR1 ST1,EDIT,1294.7904,76.88999939,0.273900002,2.115400076,11.07999992
BEKOK DEEP-1RDR1 ST1,EDIT,1294.9428,74.25,0.276300013,2.122999907,11.5
BEKOK DEEP-1RDR1 ST1,EDIT,1295.0952,71.77999878,0.281800002,2.144099951,12.23999977
BEKOK DEEP-1RDR1 ST1,EDIT,1295.2476,64.43000031,0.269899994,2.141000032,12.69999981
BEKOK DEEP-1RDR1 ST1,EDIT,1295.4,63.86999893,0.259799987,2.127099991,13.60000038
BEKOK DEEP-1RDR1 ST1,EDIT,1295.5524,61.79999924,0.271100014,2.109100103,15.39000034
BEKOK DEEP-1RDR1 ST1,EDIT,1295.7048,56.79000092,0.265399992,2.066499949,16.77000046
BEKOK DEEP-1RDR1 ST1,EDIT,1295.8572,62.18000031,0.2579,2.045700073,17.21999931
BEKOK DEEP-1RDR1 ST1,EDIT,1296.0096,59.16999817,0.257600009,2.030499935,17.88999939
BEKOK DEEP-1RDR1 ST1,EDIT,1296.162,62.09000015,0.257600009,2.007699966,18.89999962
BEKOK DEEP-1RDR1 ST1,EDIT,1296.3144,61.61999893,0.260699987,1.997599959,19.87999916
BEKOK DEEP-1RDR1 ST1,EDIT,1296.4668,59.45999908,0.280699998,2.0079,20.20999908
BEKOK DEEP-1RDR1 ST1,EDIT,1296.6192,58.59999847,0.268299997,2.003099918,20.19000053
BEKOK DEEP-1RDR1 ST1,EDIT,1296.7716,59.54999924,0.279500008,1.986400008,20.04000092
BEKOK DEEP-1RDR1 ST1,EDIT,1296.924,55.25,0.287900001,1.985599995,19.28000069
BEKOK DEEP-1RDR1 ST1,EDIT,1297.0764,64.98999786,0.305700004,2.00180006,18.12000084
BEKOK DEEP-1RDR1 ST1,EDIT,1297.2288,60.79000092,0.291799992,1.993199944,16.81999969
BEKOK DEEP-1RDR1 ST1,EDIT,1297.3812,57.79999924,0.294400007,2.016499996,15.5
BEKOK DEEP-1RDR1 ST1,EDIT,1297.5336,62.11000061,0.290499985,2.051700115,14.14000034
BEKOK DEEP-1RDR1 ST1,EDIT,1297.686,71.55999756,0.287,2.079900026,14.60000038
BEKOK DEEP-1RDR1 ST1,EDIT,1297.8384,59.13999939,0.29429999,2.138200045,15.23999977
BEKOK DEEP-1RDR1 ST1,EDIT,1297.9908,64.66000366,0.289299995,2.12229991,17.10000038
BEKOK DEEP-1RDR1 ST1,EDIT,1298.1432,60.79000092,0.271400005,2.057399988,17.62000084
BEKOK DEEP-1RDR1 ST1,EDIT,1298.2956,60.75,0.253699988,2.00999999,16.17000008
BEKOK DEEP-1RDR1 ST1,EDIT,1298.448,57.65000153,0.260800004,2.001199961,14.15999985
BEKOK DEEP-1RDR1 ST1,EDIT,1298.6004,60.79000092,0.259499997,2.022399902,11.75
BEKOK DEEP-1RDR1 ST1,EDIT,1298.7528,67.05999756,0.254500002,2.047399998,9.239999771
BEKOK DEEP-1RDR1 ST1,EDIT,1298.9052,75.48999786,0.246900007,2.084800005,7.409999847
BEKOK DEEP-1RDR1 ST1,EDIT,1299.0576,87.45999908,0.258300006,2.070600033,5.380000114
BEKOK DEEP-1RDR1 ST1,EDIT,1299.21,93.33999634,0.25850001,2.096699953,3.200000048
BEKOK DEEP-1RDR1 ST1,EDIT,1299.3624,110.4499969,0.274100006,2.2427001,2.519999981
BEKOK DEEP-1RDR1 ST1,EDIT,1299.5148,115.3600006,0.300999999,2.380899906,2.450000048
BEKOK DEEP-1RDR1 ST1,EDIT,1299.6672,102.0999985,0.322899997,2.403300047,2.390000105
BEKOK DEEP-1RDR1 ST1,EDIT,1299.8196,106.2300034,0.315699995,2.377000093,2.339999914
BEKOK DEEP-1RDR1 ST1,EDIT,1299.972,115.9300003,0.316199988,2.403100014,2.279999971
BEKOK DEEP-1RDR1 ST1,EDIT,1300.1244,105.4700012,0.304100007,2.378400087,2.25
BEKOK DEEP-1RDR1 ST1,EDIT,1300.2768,109.6800003,0.301200002,2.394999981,2.25999999
BEKOK DEEP-1RDR1 ST1,EDIT,1300.4292,107.6900024,0.293000013,2.402199984,2.269999981
BEKOK DEEP-1RDR1 ST1,EDIT,1300.5816,97.52999878,0.307300001,2.395699978,2.309999943
BEKOK DEEP-1RDR1 ST1,EDIT,1300.734,104.2900009,0.297300011,2.409300089,2.349999905
BEKOK DEEP-1RDR1 ST1,EDIT,1300.8864,97.48000336,0.298400015,2.391200066,2.329999924
BEKOK DEEP-1RDR1 ST1,EDIT,1301.0388,96.33999634,0.3046,2.363699913,2.269999981
BEKOK DEEP-1RDR1 ST1,EDIT,1301.1912,114.25,0.304800004,2.372699976,2.029999971
BEKOK DEEP-1RDR1 ST1,EDIT,1301.3436,113.1100006,0.305400014,2.381099939,1.879999995
BEKOK DEEP-1RDR1 ST1,EDIT,1301.496,110.6800003,0.301800013,2.389100075,1.870000005
BEKOK DEEP-1RDR1 ST1,EDIT,1301.6484,122.6299973,0.324900001,2.398299932,1.809999943
BEKOK DEEP-1RDR1 ST1,EDIT,1301.8008,120.6299973,0.333099991,2.404900074,1.779999971
BEKOK DEEP-1RDR1 ST1,EDIT,1301.9532,117.5199966,0.329600006,2.403700113,1.75
BEKOK DEEP-1RDR1 ST1,EDIT,1302.1056,116.3399963,0.350300014,2.416100025,1.730000019
BEKOK DEEP-1RDR1 ST1,EDIT,1302.258,112.1800003,0.346500009,2.421700001,1.690000057
BEKOK DEEP-1RDR1 ST1,EDIT,1302.4104,128.9700012,0.337099999,2.395800114,1.639999986
BEKOK DEEP-1RDR1 ST1,EDIT,1302.5628,112.2300034,0.363200009,2.39350009,1.629999995
BEKOK DEEP-1RDR1 ST1,EDIT,1302.7152,111.4300003,0.365399987,2.399600029,1.610000014
BEKOK DEEP-1RDR1 ST1,EDIT,1302.8676,116.7399979,0.338800013,2.403199911,1.600000024
BEKOK DEEP-1RDR1 ST1,EDIT,1303.02,119.0299988,0.329699993,2.41260004,1.610000014
BEKOK DEEP-1RDR1 ST1,EDIT,1303.1724,119.9100037,0.355199993,2.417000055,1.639999986
BEKOK DEEP-1RDR1 ST1,EDIT,1303.3248,116.3899994,0.331,2.407000065,1.610000014
BEKOK DEEP-1RDR1 ST1,EDIT,1303.4772,123.0299988,0.354099989,2.405800104,1.580000043
BEKOK DEEP-1RDR1 ST1,EDIT,1303.6296,124.0699997,0.353899986,2.403000116,1.580000043
BEKOK DEEP-1RDR1 ST1,EDIT,1303.782,114.8300018,0.356299996,2.418100119,1.570000052
BEKOK DEEP-1RDR1 ST1,EDIT,1303.9344,116.6200027,0.340600014,2.403700113,1.570000052
BEKOK DEEP-1RDR1 ST1,EDIT,1304.0868,111.5599976,0.338400006,2.409600019,1.610000014
BEKOK DEEP-1RDR1 ST1,EDIT,1304.2392,118.8899994,0.334899992,2.414200068,1.620000005
BEKOK DEEP-1RDR1 ST1,EDIT,1304.3916,129.8300018,0.352800012,2.413399935,1.590000033
BEKOK DEEP-1RDR1 ST1,EDIT,1304.544,121.1999969,0.333000004,2.413000107,1.610000014
BEKOK DEEP-1RDR1 ST1,EDIT,1304.6964,116.7099991,0.347499996,2.400300026,1.629999995
BEKOK DEEP-1RDR1 ST1,EDIT,1304.8488,119.5299988,0.344199985,2.412400007,1.639999986
BEKOK DEEP-1RDR1 ST1,EDIT,1305.0012,125.4499969,0.331999987,2.386100054,1.629999995
BEKOK DEEP-1RDR1 ST1,EDIT,1305.1536,118.9800034,0.332300007,2.410399914,1.610000014
BEKOK DEEP-1RDR1 ST1,EDIT,1305.306,125.3000031,0.345200002,2.431499958,1.620000005
BEKOK DEEP-1RDR1 ST1,EDIT,1305.4584,118.9199982,0.346599996,2.44569993,1.659999967
BEKOK DEEP-1RDR1 ST1,EDIT,1305.6108,117.9100037,0.351799995,2.420700073,1.730000019
BEKOK DEEP-1RDR1 ST1,EDIT,1305.7632,113.2600021,0.336100012,2.434700012,1.830000043
BEKOK DEEP-1RDR1 ST1,EDIT,1305.9156,111.3799973,0.304800004,2.432600021,1.909999967
BEKOK DEEP-1RDR1 ST1,EDIT,1306.068,109.5100021,0.291999996,2.441699982,2.059999943
BEKOK DEEP-1RDR1 ST1,EDIT,1306.2204,119.1900024,0.287400007,2.446099997,2.230000019
BEKOK DEEP-1RDR1 ST1,EDIT,1306.3728,113.9400024,0.270700008,2.420099974,2.24000001
BEKOK DEEP-1RDR1 ST1,EDIT,1306.5252,110.4000015,0.252200007,2.41230011,2.319999933
BEKOK DEEP-1RDR1 ST1,EDIT,1306.6776,93.22000122,0.26730001,2.407599926,2.369999886
BEKOK DEEP-1RDR1 ST1,EDIT,1306.83,91.04000092,0.2685,2.41170001,2.50999999
BEKOK DEEP-1RDR1 ST1,EDIT,1306.9824,103.6900024,0.27700001,2.395200014,2.660000086
BEKOK DEEP-1RDR1 ST1,EDIT,1307.1348,90.41000366,0.269899994,2.409800053,2.769999981
BEKOK DEEP-1RDR1 ST1,EDIT,1307.2872,92.30999756,0.273799986,2.396399975,2.819999933
BEKOK DEEP-1RDR1 ST1,EDIT,1307.4396,89.72000122,0.283399999,2.400599957,2.839999914
BEKOK DEEP-1RDR1 ST1,EDIT,1307.592,92.23999786,0.277999997,2.42140007,2.880000114
BEKOK DEEP-1RDR1 ST1,EDIT,1307.7444,101.1200027,0.270200014,2.387799978,3.019999981
BEKOK DEEP-1RDR1 ST1,EDIT,1307.8968,86.29000092,0.285400003,2.398999929,3.289999962
BEKOK DEEP-1RDR1 ST1,EDIT,1308.0492,82.30000305,0.291999996,2.373300076,3.549999952
BEKOK DEEP-1RDR1 ST1,EDIT,1308.2016,85.08000183,0.281800002,2.320499897,3.650000095
BEKOK DEEP-1RDR1 ST1,EDIT,1308.354,86.48999786,0.279000014,2.248500109,3.619999886
BEKOK DEEP-1RDR1 ST1,EDIT,1308.5064,76.13999939,0.287,2.177299976,3.559999943
BEKOK DEEP-1RDR1 ST1,EDIT,1308.6588,73.12999725,0.291900009,2.146899939,3.519999981
BEKOK DEEP-1RDR1 ST1,EDIT,1308.8112,74.25,0.2852,2.126699924,3.539999962
BEKOK DEEP-1RDR1 ST1,EDIT,1308.9636,65.66000366,0.293199986,2.122200012,3.650000095
BEKOK DEEP-1RDR1 ST1,EDIT,1309.116,62.09000015,0.284799993,2.118599892,3.819999933
BEKOK DEEP-1RDR1 ST1,EDIT,1309.2684,66.90000153,0.289400011,2.11590004,3.99000001
BEKOK DEEP-1RDR1 ST1,EDIT,1309.4208,69.31999969,0.281899989,2.103199959,4.110000134
BEKOK DEEP-1RDR1 ST1,EDIT,1309.5732,73.27999878,0.280400008,2.1243999,4.119999886
BEKOK DEEP-1RDR1 ST1,EDIT,1309.7256,65.62000275,0.275700003,2.135099888,4.059999943
BEKOK DEEP-1RDR1 ST1,EDIT,1309.878,59.43999863,0.260399997,2.150099993,3.940000057
BEKOK DEEP-1RDR1 ST1,EDIT,1310.0304,67.33000183,0.272199988,2.148099899,3.710000038
BEKOK DEEP-1RDR1 ST1,EDIT,1310.1828,65.73000336,0.283699989,2.164499998,3.359999895
BEKOK DEEP-1RDR1 ST1,EDIT,1310.3352,79.30000305,0.264600009,2.230900049,2.960000038
BEKOK DEEP-1RDR1 ST1,EDIT,1310.4876,94.69000244,0.292100012,2.321399927,2.50999999
BEKOK DEEP-1RDR1 ST1,EDIT,1310.64,112.1299973,0.325199991,2.391000032,2.140000105
BEKOK DEEP-1RDR1 ST1,EDIT,1310.7924,129.3300018,0.336299986,2.423199892,1.919999957
BEKOK DEEP-1RDR1 ST1,EDIT,1310.9448,111.2300034,0.333700001,2.423000097,1.779999971
BEKOK DEEP-1RDR1 ST1,EDIT,1311.0972,118.5400009,0.334600002,2.407000065,1.629999995
BEKOK DEEP-1RDR1 ST1,EDIT,1311.2496,111,0.324800014,2.400399923,1.529999971
BEKOK DEEP-1RDR1 ST1,EDIT,1311.402,114.2900009,0.3389,2.407099962,1.440000057
BEKOK DEEP-1RDR1 ST1,EDIT,1311.5544,121.1500015,0.355399996,2.397799969,1.399999976
BEKOK DEEP-1RDR1 ST1,EDIT,1311.7068,118.9899979,0.397000015,2.404500008,1.519999981
BEKOK DEEP-1RDR1 ST1,EDIT,1311.8592,101.4199982,0.435699999,2.273099899,1.960000038
BEKOK DEEP-1RDR1 ST1,EDIT,1312.0116,69.84999847,0.501900017,1.922700047,3.029999971
BEKOK DEEP-1RDR1 ST1,EDIT,1312.164,51.83000183,0.528900027,1.506299973,4.139999866
BEKOK DEEP-1RDR1 ST1,EDIT,1312.3164,47.36000061,0.580900013,1.380399942,4.210000038
BEKOK DEEP-1RDR1 ST1,EDIT,1312.4688,66.80000305,0.5546,1.605100036,3.74000001
BEKOK DEEP-1RDR1 ST1,EDIT,1312.6212,85.33999634,0.368000001,2.00090003,3.170000076
BEKOK DEEP-1RDR1 ST1,EDIT,1312.7736,96.58999634,0.305599988,2.276499987,3.059999943
BEKOK DEEP-1RDR1 ST1,EDIT,1312.926,97.19999695,0.286900014,2.320199966,3.099999905
BEKOK DEEP-1RDR1 ST1,EDIT,1313.0784,88.41000366,0.293099999,2.340399981,3.25999999
BEKOK DEEP-1RDR1 ST1,EDIT,1313.2308,95.84999847,0.290399998,2.34190011,3.119999886
BEKOK DEEP-1RDR1 ST1,EDIT,1313.3832,94.75,0.288300008,2.316600084,2.720000029
BEKOK DEEP-1RDR1 ST1,EDIT,1313.5356,109.2300034,0.300300002,2.354199886,2.440000057
BEKOK DEEP-1RDR1 ST1,EDIT,1313.688,114.3000031,0.321399987,2.384799957,2.210000038
BEKOK DEEP-1RDR1 ST1,EDIT,1313.8404,105.4100037,0.312099993,2.387500048,2.079999924
BEKOK DEEP-1RDR1 ST1,EDIT,1313.9928,99.22000122,0.319000006,2.388499975,2.029999971
BEKOK DEEP-1RDR1 ST1,EDIT,1314.1452,111.6600037,0.324099988,2.381299973,2.069999933
BEKOK DEEP-1RDR1 ST1,EDIT,1314.2976,122.9499969,0.327499986,2.3756001,1.980000019
BEKOK DEEP-1RDR1 ST1,EDIT,1314.45,115.5899963,0.318100005,2.399499893,2.160000086
BEKOK DEEP-1RDR1 ST1,EDIT,1314.6024,104.3099976,0.314900011,2.381299973,2.410000086
BEKOK DEEP-1RDR1 ST1,EDIT,1314.7548,102.0599976,0.292800009,2.362900019,2.680000067
BEKOK DEEP-1RDR1 ST1,EDIT,1314.9072,109.7200012,0.289600015,2.348200083,2.799999952
BEKOK DEEP-1RDR1 ST1,EDIT,1315.0596,100.1600037,0.288199991,2.339799881,2.839999914
BEKOK DEEP-1RDR1 ST1,EDIT,1315.212,101.0899963,0.276199996,2.351300001,2.829999924
BEKOK DEEP-1RDR1 ST1,EDIT,1315.3644,102.9199982,0.274399996,2.36500001,2.920000076
BEKOK DEEP-1RDR1 ST1,EDIT,1315.5168,97.23999786,0.267100006,2.359400034,3.130000114
BEKOK DEEP-1RDR1 ST1,EDIT,1315.6692,96.52999878,0.268900007,2.350399971,3.339999914
BEKOK DEEP-1RDR1 ST1,EDIT,1315.8216,91.01000214,0.257499993,2.347899914,3.390000105
BEKOK DEEP-1RDR1 ST1,EDIT,1315.974,94.12999725,0.265399992,2.349999905,3.349999905
